<OUTPUT SRCFILE="5123.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00480697/02176268-v:0.0034983/02172888-v:0.00303314/02181538-v:0.00301059/02181402-v:0.00298171/02135048-v:0.00281898/02181174-v:0.00275346
acontecimentos acontecimento NCMP000 1 00029378-n:0.0109582/07283608-n:0.00379135/07290761-n:0.00329268/07447261-n:0.00318596
. . Fp 1 -

A o DA0FS0 0.675415 -
situação situação NCFS000 1 00024720-n:0.00658806/13920835-n:0.00557264/13925752-n:0.00458024/13927383-n:0.00256903/05074774-n:0.00235921/08622950-n:0.0023532
evoluiu evoluir VMIS3S0 1 00251064-v:0.0135867
até até RG 0.235738 00027918-r:0.0130701
que que CS 0.398036 -
o o DA0MS0 0.950254 -
presidente presidente NCMS000 0.998938 10467395-n:0.00283375/10468962-n:0.0028003/10467179-n:0.00258217/10469346-n:0.00248204/10468750-n:0.00244571/10468559-n:0.00236561
Hermes_da_Fonseca hermes_da_fonseca NP00SP0 1 -
decretou decretar VMIS3S0 1 00715868-v:0.0075063/01027508-v:0.00705758
, , Fc 1 -
em em SP 1 -
4 4 Z 1 -
    Fz 1 -
de de SP 1 -
março_de_1914 [??:??/3/1914:??.??:??] W 1 -
, , Fc 1 -
estado estado NCMS000 0.924757 00024720-n:0.00658806/13920835-n:0.00557264/13920429-n:0.0029913/13945919-n:0.00297752/14418395-n:0.00289447
de de SP 1 -
sítio sítio NCMS000 1 01075117-n:0.0135373
em em SP 1 -
o o DA0MS0 1 -
Distrito_Federal distrito_federal NP00G00 1 -
, , Fc 1 -
em em SP 1 -
Niterói niterói NP00G00 1 -
e e CC 0.999951 -
em em SP 1 -
Petrópolis petrópolis NP00G00 1 -
( ( Fpa 1 -
RJ rj NP00O00 1 -
) ) Fpt 1 -
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
dia dia NCMS000 1 15155220-n:0.00515712/15122231-n:0.003974/15157225-n:0.0037343/15136453-n:0.00362958/15164957-n:0.00327438/15136723-n:0.00325134/15159583-n:0.00322875/15123115-n:0.00311231/15208333-n:0.00310147/15208540-n:0.00291811/15157041-n:0.00290666
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.0163248/00127815-a:0.0162765
, , Fc 1 -
vários vários DI0MP0 0.984536 -
generais general NCMP000 0.332636 10123844-n:0.0189735/10125786-n:0.0166485
foram ir VMIS3P0 0.325 01835496-v:0.00387483/02051694-v:0.00223965/01955984-v:0.00208201/01995549-v:0.00202799/02072849-v:0.00200978/02009433-v:0.00188065/01904930-v:0.00186807/01935233-v:0.00182643/01957529-v:0.00180686/02102398-v:0.00176144/00341560-v:0.00173704/02685951-v:0.00164206/01882814-v:0.00163634/02058994-v:0.00163038/01846916-v:0.00161535/02102002-v:0.00160781/01849221-v:0.00160095/01841079-v:0.00153685/02686471-v:0.00149178/01839538-v:0.00145624/00343898-v:0.00143492
presos preso NCMP000 0.954545 10476086-n:0.0345103
. . Fp 1 -

Os o DA0MP0 0.958022 -
jornais jornal NCMP000 1 06267145-n:0.00544922/06595351-n:0.004052/06593296-n:0.00393195/06267655-n:0.00376557/06263369-n:0.003194/06597466-n:0.00306179
cariocas carioca AQ0CP00 0.24915 -
Correio_da_Manhã correio_da_manhã NP00V00 1 -
, , Fc 1 -
O o DA0MS0 0.950254 -
Imparcial imparcial NP00O00 1 -
, , Fc 1 -
Época época NP00SP0 1 15144371-n:0.00427094/15254028-n:0.00413122/15122231-n:0.00400892/15248564-n:0.00377346/15248269-n:0.0036622
, , Fc 1 -
A o DA0FS0 0.675415 -
Noite noite NP00O00 1 15167027-n:0.0023126/15166462-n:0.00207451/15155747-n:0.00196409/15167349-n:0.00195985/13983717-n:0.00193513/15167906-n:0.00193001/15167474-n:0.00184859/15169759-n:0.00182466/15167577-n:0.0017731/15268094-n:0.00170317
e e CC 0.999951 -
O o DA0MS0 0.950254 -
Malho malho NP00O00 1 03731695-n:0.0191653
foram ir VMIS3P0 0.325 01835496-v:0.00218403/02051694-v:0.00124585/01955984-v:0.00116215/01995549-v:0.00113391/02072849-v:0.00112014/01904930-v:0.00106009/02009433-v:0.00104678/01935233-v:0.00101517/01957529-v:0.0010087/02102398-v:0.000981422/00341560-v:0.000967551/01882814-v:0.000910423/02685951-v:0.000909888/02058994-v:0.000909462/01846916-v:0.000899254/02102002-v:0.000894458/01849221-v:0.000890713/01841079-v:0.000854684/02686471-v:0.00083653/01839538-v:0.000809906/00343898-v:0.000797272
fechados fechar VMP00PM 0.992518 01653538-a:0.00252217/01345109-v:0.00247372/01652782-a:0.00241448/01346978-v:0.00216129/02426395-v:0.00215637/01655162-a:0.00214104/01986349-a:0.00201735/01657760-a:0.00189545/02002580-a:0.00188254
. . Fp 1 -

Rui ruir VMIP3S0 0.999479 01989053-v:0.0138067
Barbosa barbosa NP00SP0 1 -
e e CC 0.999951 -
Irineu_Machado irineu_machado NP00SP0 1 -
fugiram fugir VMIS3P0 0.65 02074677-v:0.00465098/02075049-v:0.00340273/02075462-v:0.00330698/02073714-v:0.00246967/02074186-v:0.00237397/02100476-v:0.00204266
para para SP 0.999444 -
São_Paulo são_paulo NP00G00 1 -
, , Fc 1 -
enquanto enquanto RG 0.97619 00022131-r:0.0117864
Edmundo_Bittencourt edmundo_bittencourt NP00SP0 1 -
, , Fc 1 -
José_Eduardo_de_Macedo_Soares josé_eduardo_de_macedo_soares NP00SP0 1 -
, , Fc 1 -
Caio_Monteiro_de_Barros caio_monteiro_de_barros NP00SP0 1 -
e e CC 0.999951 -
outros outro DI0MP0 0.580386 -
proprietários proprietário NCMP000 0.532568 10388924-n:0.0043137/10389398-n:0.00286224/10245236-n:0.00267145/13243780-n:0.00245936/10458519-n:0.0024091
de de SP 1 -
jornais jornal NCMP000 1 06267145-n:0.00382415/06595351-n:0.00280756/06593296-n:0.00272447/06267655-n:0.0026078/06263369-n:0.0022126/06597466-n:0.00212015
foram ir VMIS3P0 0.325 01835496-v:0.00189221/02009433-v:0.000974088/02051694-v:0.000868259/02072849-v:0.000820203/01955984-v:0.000811369/01995549-v:0.000793032/01904930-v:0.000750985/01957529-v:0.000706177/01935233-v:0.000704294/02102398-v:0.000684339/02058994-v:0.000677176/00341560-v:0.000669264/01882814-v:0.000632792/02685951-v:0.000628696/01846916-v:0.000625317/02102002-v:0.000621954/01849221-v:0.000620697/01841079-v:0.000594694/02686471-v:0.000574275/01839538-v:0.000562316/00343898-v:0.00055246
presos preso NCMP000 0.954545 10476086-n:0.0132957
. . Fp 1 -

No_entanto no_entanto RG 1 -
, , Fc 1 -
Macedo_Soares macedo_soares NP00SP0 1 -
conseguiu conseguir VMIS3S0 1 02524171-v:0.00797352/02213336-v:0.00685532
escapar escapar VMN0000 0.529581 02074677-v:0.0110483/02075049-v:0.00683286/02075462-v:0.00670683/02073714-v:0.00533328/02100476-v:0.00450495/00614999-v:0.00234011/02073545-v:0.00230712
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
quartel quartel NCMS000 1 00386553-n:0.00499717/03504420-n:0.00497488/03763727-n:0.00478421
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Brigada_Policial brigada_policial NP00O00 1 -
, , Fc 1 -
situado situar VMP00SM 0.992518 02694933-v:0.00469565/01088923-v:0.00313331/01987160-v:0.0030227/01575675-v:0.00298188/02126430-a:0.00292734
em em SP 1 -
a o DA0FS0 1 -
rua rua NCFS000 0.979167 04334599-n:0.00536306/04426618-n:0.00432372/02763472-n:0.00423085/04097622-n:0.00380767
Frei_Caneca frei_caneca NP00G00 1 -
, , Fc 1 -
e e CC 0.999951 -
fugir fugir VMN0000 0.529581 02074677-v:0.0110483/02075049-v:0.00683286/02075462-v:0.00670683/02073714-v:0.00533328/02100476-v:0.00450495/02074186-v:0.00309114
para para SP 0.999444 -
São_Paulo são_paulo NP00G00 1 -
. . Fp 1 -

Com com SP 1 -
o o DA0MS0 0.950254 -
estado estado NCMS000 0.924757 00024720-n:0.00534309/13920835-n:0.00446641/13920429-n:0.00240084/13945919-n:0.00238888/14418395-n:0.00231603
de de SP 1 -
sítio sítio NCMS000 1 01075117-n:0.0108277
, , Fc 1 -
a o DA0FS0 0.675415 -
situação situação NCFS000 1 00024720-n:0.00534309/13920835-n:0.00446641/13925752-n:0.00222912/13927383-n:0.00204285/05074774-n:0.00189296/08622950-n:0.00188585
foi ir VMIS3S0 0.5 01835496-v:0.00135809/02051694-v:0.000749174/01995549-v:0.000706314/01955984-v:0.000701734/02072849-v:0.000684102/01904930-v:0.000680776/02009433-v:0.000639814/01935233-v:0.000611012/01957529-v:0.000608781/02102398-v:0.000591063/00341560-v:0.000583877/01882814-v:0.000547616/02058994-v:0.000547044/02685951-v:0.000546049/01846916-v:0.000540642/02102002-v:0.000540039/01849221-v:0.000536973/01841079-v:0.00051387/02686471-v:0.000498061/01839538-v:0.000486236/00343898-v:0.000480183
considerada considerar VMP00SF 0.986111 00690614-v:0.00172979/00689950-v:0.00171253/00693780-v:0.00170037/02166460-v:0.00167071/00712135-v:0.00158815/00689809-v:0.00150042/00690305-v:0.00149908
sob sob SP 1 -
controle controlo NCMS000 0.969804 -
e e CC 0.999951 -
a o DA0FS0 0.675415 -
sucessão sucessão NCFS000 1 05044822-n:0.00238744/01010458-n:0.00227319/08459908-n:0.00221713/00082754-n:0.00216239/13562862-n:0.00209002
de de SP 1 -
Hermes_da_Fonseca hermes_da_fonseca NP00SP0 1 -
pôde poder VMIS3S0 1 -
se se PP3CN00 0.861659 -
processar processar VMN0000 0.529581 02438535-v:0.0102822
normalmente normal RG 1 -
voltando voltar VMG0000 1 00959714-v:0.0118368
os o DA0MP0 0.958022 -
Acióli acióli NP00O00 1 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
poder poder VMN0000 0.160714 -
em em SP 1 -
o o DA0MS0 1 -
Ceará ceará NP00G00 1 -
. . Fp 1 -

Em em SP 1 -
janeiro_de_1915 [??:??/1/1915:??.??:??] W 1 -
, , Fc 1 -
José_Eduardo_de_Macedo_Soares josé_eduardo_de_macedo_soares NP00SP0 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00224653/02051694-v:0.000866827/01955984-v:0.000812475/01995549-v:0.000801644/02072849-v:0.000778563/01904930-v:0.000746339/01935233-v:0.000736508/02009433-v:0.000731937/01957529-v:0.000705774/02102398-v:0.00068567/00341560-v:0.000670884/01882814-v:0.000636242/02058994-v:0.000633727/02685951-v:0.000628551/01846916-v:0.000627811/02102002-v:0.000624449/01849221-v:0.000621047/01841079-v:0.000596374/02686471-v:0.000574526/01839538-v:0.000563417/00343898-v:0.000552169
eleito eleito AQ0MS00 0.5 00846052-a:0.00746247/01294857-a:0.00636725
deputado deputado NCMS000 0.993827 09830400-n:0.00610461/10005934-n:0.0060314
federal federal AQ0CS00 1 01606214-a:0.00309422/01107206-a:0.00302396/02725829-a:0.00299881/01106129-a:0.00292417
por por SP 1 -
o o DA0MS0 1 -
estado estado NCMS000 0.924757 00024720-n:0.00372648/13920835-n:0.00283295/13945919-n:0.00276759/13920429-n:0.0027497/14418395-n:0.00266795
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
, , Fc 1 -
em em SP 1 -
a o DA0FS0 1 -
legenda legenda NCFS000 0.8193 06346891-n:0.00679461/06347588-n:0.00630249
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Partido_Republicano_Fluminense partido_republicano_fluminense NP00O00 1 -
, , Fc 1 -
chefiado chefiar VMP00SM 0.992512 -
por por SP 1 -
Nilo_Peçanha nilo_peçanha NP00SP0 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
governara governar VMIM1S0 0.333333 02441022-v:0.00320795/01931768-v:0.00308103/02586619-v:0.00240395/02436349-v:0.00228925/02442205-v:0.0021252/01935104-v:0.00207601
o o DA0MS0 0.950254 -
país país NCMS000 1 08654360-n:0.00372278/08168978-n:0.0035446/08544813-n:0.00353636/08552138-n:0.00349531
de de SP 1 -
junho_de_1909 [??:??/6/1909:??.??:??] W 1 -
a o DA0FS0 0.675415 -
novembro_de_1910 [??:??/11/1910:??.??:??] W 1 -
. . Fp 1 -

Exerceu exercer VMIS3S0 1 02204564-v:0.0118023/01095218-v:0.0112307/02568672-v:0.0110722/01166093-v:0.00954424
seu seu DP3MSS 0.957305 -
mandato mandato NCMS000 0.98913 06556481-n:0.0107674/06552984-n:0.0104577/01140658-n:0.0101702/06530789-n:0.00982886
até até SP 0.764262 -
o o DA0MS0 0.950254 -
final final NCFS000 0.422733 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
legislatura legislatura NCFS000 1 15291498-n:0.0438899
, , Fc 1 -
em em SP 1 -
dezembro_de_1917 [??:??/12/1917:??.??:??] W 1 -
. . Fp 1 -

Em em SP 1 -
maio_de_1918 [??:??/5/1918:??.??:??] W 1 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00387786/02051694-v:0.00222282/01955984-v:0.00207117/01995549-v:0.0020261/02072849-v:0.00200913/02009433-v:0.0018704/01904930-v:0.00186406/01935233-v:0.00182131/01957529-v:0.00179478/02102398-v:0.00175665/00341560-v:0.00173778/02685951-v:0.00167912/01882814-v:0.0016387/02058994-v:0.00162905/01846916-v:0.00161378/02102002-v:0.00160685/01849221-v:0.00159756/01841079-v:0.00153626/02686471-v:0.00149167/01839538-v:0.00145623/00343898-v:0.00143478
novamente novamente RG 0.5 00040365-r:0.013175/00112843-r:0.0129753/00112601-r:0.0117783
eleito eleito AQ0MS00 0.5 00846052-a:0.0192928/01294857-a:0.0165356
para para SP 0.999444 -
um um DI0MS0 0.877848 -
período período NCMS000 1 15113229-n:0.00507212/15248564-n:0.00302499/15247518-n:0.00295753/15254028-n:0.00277253/15144371-n:0.00275947/15290337-n:0.002683/15248020-n:0.00262545/15122231-n:0.00259961/15248269-n:0.00251021/15236475-n:0.00249156/15249236-n:0.00242172/15224486-n:0.00241231/15120346-n:0.00230266/15134490-n:0.00224297
que que PR0CN00 0.584265 -
se se PP3CN00 0.861659 -
estendeu estender VMIS3S0 1 00154778-v:0.00869025/00027268-v:0.00865265/00540235-v:0.00850427/00303661-v:0.00801416
até até SP 0.764262 -
dezembro_de_1920 [??:??/12/1920:??.??:??] W 1 -
. . Fp 1 -

Reeleito reeleito NCMS000 0.607634 -
em em SP 1 -
1921 1921 Z 1 -
, , Fc 1 -
cumpriu cumprir VMIS3S0 1 01640855-v:0.0190988/02561995-v:0.0148943/02671880-v:0.014297/02563724-v:0.0133389
mandato mandato NCMS000 0.98913 06556481-n:0.0143533/06552984-n:0.0139822/01140658-n:0.0135574/06530789-n:0.0131004
até até SP 0.764262 -
1923 1923 Z 1 -
. . Fp 1 -

Macedo_Soares macedo_soares NP00SP0 1 -
participou participar VMIS3S0 1 02450256-v:0.0157488
em em SP 1 -
1922 1922 Z 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
campanha campanha NCFS000 1 00798245-n:0.00392839/07472929-n:0.00390737/09393605-n:0.00380786/00968155-n:0.00365041
de de SP 1 -
Nilo_Peçanha nilo_peçanha NP00SP0 1 -
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
presidência presidência NCFS000 1 15266265-n:0.00750285/00596807-n:0.00748186
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República república NP00O00 1 08168978-n:0.00783209/08361329-n:0.00769704
, , Fc 1 -
movimento movimento NCMS000 0.990196 00279835-n:0.00169285/07309781-n:0.00168351/08464601-n:0.00150597/00166355-n:0.00143406/00294190-n:0.00142052/07046339-n:0.00141136/14004317-n:0.00138592/00280586-n:0.00137787/00331655-n:0.00137563/00165942-n:0.00133456/11425088-n:0.00128184
que que PR0CN00 0.584265 -
ficou ficar VMIS3S0 1 00117985-v:0.00244018/02731024-v:0.00189559/01857392-v:0.00163566/02744820-v:0.00162329/02731242-v:0.00162085/00149583-v:0.00161756/02639075-v:0.00161236/00241038-v:0.00160486/02727462-v:0.00154004/02637592-v:0.00141801
conhecido conhecer VMP00SM 0.968254 00594621-v:0.0052884/02596113-v:0.00499201/00965894-a:0.00463164
com com SP 1 -
o o DA0MS0 0.950254 -
nome nome NCMS000 1 06333653-n:0.00319923/06319293-n:0.00268706/06337307-n:0.00238377/06317862-n:0.00232191/06320004-n:0.00228908/06338908-n:0.00216211/06720964-n:0.00216003
de de SP 1 -
Reação_Republicana reação_republicana NP00SP0 1 -
. . Fp 1 -

Nilo_Peçanha nilo_peçanha NP00SP0 1 -
concorria concorrer VMII3S0 0.533333 -
com com SP 1 -
Artur_Bernardes artur_bernardes NP00SP0 1 -
, , Fc 1 -
candidato candidato NCMS000 0.962264 09889691-n:0.0044699/09607280-n:0.00438497/09890749-n:0.00415736/10001647-n:0.00395952
apoiado apoiar VMP00SM 0.992512 02556126-v:0.00306602/02556817-v:0.00293597/02447793-v:0.00279441/02352650-a:0.00277432/01988458-v:0.00264519/01502946-v:0.00260798
por por SP 1 -
o o DA0MS0 1 -
presidente presidente NCMS000 0.998938 10467395-n:0.00342257/10468962-n:0.00336569/10467179-n:0.00321692/10469346-n:0.00298089/10468750-n:0.0029431/10468559-n:0.00284264
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República_Epitácio_Pessoa república_epitácio_pessoa NP00O00 1 -
e e CC 0.999951 -
afinal afinal RG 1 00151305-r:0.015209
eleito eleito AQ0MS00 0.5 00846052-a:0.00969786/01294857-a:0.00827405
em em SP 1 -
março [??:??/3/??:??.??:??] W 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
mesmo mesmo PI0MS00 0.176901 -
ano ano NCMS000 1 15202634-n:0.00210707/15203565-n:0.00207131/15203791-n:0.00204174/15153787-n:0.00184917/15204297-n:0.00182438/15201505-n:0.00181446/08238660-n:0.0018132/15202806-n:0.00178913/15203229-n:0.00172615/15273626-n:0.00170772
. . Fp 1 -

A o DA0FS0 0.675415 -
reação reação NCFS000 1 00859001-n:0.00501139/00202816-n:0.00464652
a a SP 0.313151 -
essa esse DD0FS0 0.887454 -
eleição eleição NCFS000 1 00181781-n:0.00280029/05790944-n:0.00273025/00183505-n:0.00254126/00180962-n:0.00243449
e e CC 0.999951 -
a a SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
punições punição NCFP000 1 01160342-n:0.0111667
impostas impor VMP00PF 0.72175 02560424-v:0.00985065
por por SP 1 -
o o DA0MS0 1 -
governo governo NCMS000 0.914011 08050678-n:0.00355848/01124794-n:0.00338907/00815173-n:0.00310971
de de SP 1 -
Epitácio_Pessoa epitácio_pessoa NP00SP0 1 -
a a SP 0.313151 -
alguns algum DI0MP0 0.778884 -
militares militar NCCP000 0.394231 08199025-n:0.00698696/10622053-n:0.00423407/10582746-n:0.00338721
— — Fz 1 -
como como CS 0.751351 -
o o DA0MS0 0.950254 -
fechamento fechamento NCMS000 1 00229260-n:0.0100377
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Clube_Militar clube_militar NP00O00 1 -
e e CC 0.999951 -
a o DA0FS0 0.675415 -
prisão prisão NCFS000 1 04005630-n:0.00288536/03592245-n:0.00265272/01161635-n:0.00205648/03684740-n:0.0019387/03823540-n:0.00183815
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
marechal marechal NCMS000 1 10283663-n:0.00983988
Hermes_da_Fonseca hermes_da_fonseca NP00SP0 1 -
— — Fz 1 -
provocaria provocar VMIC3S0 0.65 01752884-v:0.00123734/01617192-v:0.00123475/01759326-v:0.000992284/00794079-v:0.000988867/00851239-v:0.000971829/02585050-v:0.000933939/01649999-v:0.000923891/01645601-v:0.000899021/01793177-v:0.000864661/01438902-v:0.000852282/01642924-v:0.000830076/02316868-v:0.000760902
a o DA0FS0 0.675415 -
primeira primeiro AO0FS00 0.963287 01012990-a:0.00904086
revolta revolta NCFS000 0.704545 00962129-n:0.00542402/00963896-n:0.00485961
tenentista tenentista AQ0CS00 0.517364 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
década década NCFS000 1 15204983-n:0.0133266
de de SP 1 -
1920 1920 Z 1 -
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
dia_4_de_julho [??:4/7/??:??.??:??] W 1 -
, , Fc 1 -
junto junto RG 0.984962 -
com com SP 1 -
Vivaldi_Leite_Ribeiro vivaldi_leite_ribeiro NP00SP0 1 -
, , Fc 1 -
Sílvio_Rangel sílvio_rangel NP00SP0 1 -
, , Fc 1 -
Laurindo_Lemgruber_Filho laurindo_lemgruber_filho NP00SP0 1 -
, , Fc 1 -
Carlos_Eiras carlos_eiras NP00SP0 1 -
e e CC 0.999951 -
Paulo_Ornelas_Couto paulo_ornelas_couto NP00SP0 1 -
, , Fc 1 -
e e CC 0.999951 -
com com SP 1 -
o o DA0MS0 0.950254 -
apoio apoio NCMS000 0.995495 01212519-n:0.0075657
de de SP 1 -
César_Sampaio césar_sampaio NP00SP0 1 -
, , Fc 1 -
então então RG 0.994792 -
comandante comandante NCCS000 0.97619 09941964-n:0.00167059/09941571-n:0.00156011/09780828-n:0.00155771/09941383-n:0.00151733/10283170-n:0.00146815
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
polícia polícia NCCS000 1 10448983-n:0.00300001/08209687-n:0.00230557/10449412-n:0.00202979/03977678-n:0.0019771
estadual estadual AQ0CS00 1 -
fluminense fluminense AQ0CS00 0.577364 -
, , Fc 1 -
José_Eduardo_de_Macedo_Soares josé_eduardo_de_macedo_soares NP00SP0 1 -
ocupou ocupar VMIS3S0 1 00600370-v:0.00275088/01126360-v:0.00249463/02649042-v:0.00243823
a o DA0FS0 0.675415 -
Companhia_Telefônica_de_Niterói companhia_telefônica_de_niterói NP00O00 1 -
, , Fc 1 -
impedindo impedir VMG0000 1 02452885-v:0.00393413/02450505-v:0.0038805
as o DA0FP0 0.974798 -
comunicações comunicação NCFP000 1 06252138-n:0.00207246/00033020-n:0.00199742/06746580-n:0.00198436/06623614-n:0.00195502
com com SP 1 -
o o DA0MS0 0.950254 -
Rio rio NP00G00 1 09411430-n:0.00806367
, , Fc 1 -
em em SP 1 -
o o DA0MS0 1 -
intuito intuito NCMS000 1 -
de de SP 1 -
facilitar facilitar VMN0000 0.529581 00518395-v:0.00793514
o o DA0MS0 0.950254 -
levante levante NCMS000 0.9698 13832355-n:0.0079254
. . Fp 1 -

A o DA0FS0 0.675415 -
revolta revolta NCFS000 0.704545 00962129-n:0.00572226/00963896-n:0.00512849
eclodiu eclodir VMIS3S0 1 00060185-v:0.0106308
em em SP 1 -
o o DA0MS0 1 -
dia dia NCMS000 1 15155220-n:0.00164442/15122231-n:0.00124392/15157225-n:0.00117542/15136453-n:0.00113701/15164957-n:0.00102508/15136723-n:0.00101663/15159583-n:0.00101222/15123115-n:0.000972687/15208333-n:0.000970263/15208540-n:0.000912961/15157041-n:0.000909615
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.00509683/00127815-a:0.00508213
em em SP 1 -
o o DA0MS0 1 -
Rio rio NP00G00 1 09411430-n:0.0108825
— — Fz 1 -
envolvendo envolver VMG0000 1 02677332-v:0.00356393/01582200-v:0.00339272/01582070-v:0.00324584
o o DA0MS0 0.950254 -
forte forte NCMS000 0.0827068 -
de de SP 1 -
Copacabana copacabana NP00G00 1 -
, , Fc 1 -
a o DA0FS0 0.675415 -
Escola_Militar_do_Realengo escola_militar_do_realengo NP00O00 1 -
e e CC 0.999951 -
efetivos efetivo AQ0MP00 0.538792 00834198-a:0.0107773
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Vila_Militar vila_militar NP00G00 1 -
— — Fz 1 -
e e CC 0.999951 -
em em SP 1 -
Mato_Grosso mato_grosso NP00G00 1 -
, , Fc 1 -
abrangendo abranger VMG0000 1 02629535-v:0.0105006
o o DA0MS0 0.950254 -
contingente contingente NCMS000 0.332813 07976420-n:0.00966862
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Exército exército NP00O00 1 08191230-n:0.00219835/08199025-n:0.00213729/08198398-n:0.0019636/08397255-n:0.0016455/08271801-n:0.00149067/08183802-n:0.00146892/08183290-n:0.00139529
local local NCFS000 0.41142 08621598-n:0.00549767/08622950-n:0.00537648
. . Fp 1 -

Os o DA0MP0 0.958022 -
rebeldes rebelde NCCP000 0.355256 10303654-n:0.00997978/10210137-n:0.00994314
foram ir VMIS3P0 0.325 01835496-v:0.00244368/02051694-v:0.00140079/01955984-v:0.00130753/01995549-v:0.00128733/02072849-v:0.00125746/01904930-v:0.00118169/02009433-v:0.0011764/01957529-v:0.0011585/01935233-v:0.00114271/02102398-v:0.00110346/00341560-v:0.0010883/02685951-v:0.00102765/01882814-v:0.00102377/02058994-v:0.00102152/01846916-v:0.00101049/02102002-v:0.00100565/01849221-v:0.00100366/01841079-v:0.00096107/02686471-v:0.000932617/01839538-v:0.00091041/00343898-v:0.000896724
derrotados derrotar VMP00PM 0.992518 01101913-v:0.00708742/01108148-v:0.00596569/01109259-v:0.00456778/01108627-v:0.00437772/01104018-v:0.00407988
em em SP 1 -
o o DA0MS0 1 -
mesmo mesmo PI0MS00 0.176901 -
dia dia NCMS000 1 15155220-n:0.00318105/15122231-n:0.00248458/15157225-n:0.00233516/15136453-n:0.00226935/15136723-n:0.00203256/15164957-n:0.00202871/15159583-n:0.00201599/15123115-n:0.00194535/15208333-n:0.0019386/15208540-n:0.00182365/15157041-n:0.0018163
, , Fc 1 -
e e CC 0.999951 -
Macedo_Soares macedo_soares NP00SP0 1 -
refugiou refugiar VMIS3S0 1 -
se se PP3CN00 1 -
em em SP 1 -
a o DA0FS0 1 -
legação legação NCFS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Argentina argentina NP00G00 1 -
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.0182192
antes antes RG 0.996627 00060632-r:0.0200304
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
