<OUTPUT SRCFILE="394.raw">
* * Fz 1 -
gastasse gastar VMSI3S0 0.65 02267060-v:0.00138765/01157517-v:0.00131351/01158572-v:0.00114961/02301502-v:0.00106973
20_% 20/100 Zp 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
arrecadação arrecadação NCFS000 1 01016748-n:0.00402311
de de SP 1 -
impostos imposto NCMP000 0.556849 13308999-n:0.00315303/13308864-n:0.00163878/13400798-n:0.00161069
sem sem SP 1 -
que que CS 0.398036 -
estas este DD0FP0 0.872671 -
verbas verba NCFP000 1 13421462-n:0.00443219
ficassem ficar VMSI3P0 1 00117985-v:0.000674383/02731024-v:0.000523176/00149583-v:0.000491872/01857392-v:0.000452717/00241038-v:0.000449185/02639075-v:0.000447906/02731242-v:0.000446989/02744820-v:0.000446751/02727462-v:0.000423016/02637592-v:0.000394272
obrigatoriamente obrigatoriamente RG 1 -
vinculadas vincular VMP00PF 0.992518 -
a a SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
setores setor NCMP000 1 05853100-n:0.00210334/04165551-n:0.00189417
de de SP 1 -
saúde saúde NCFS000 0.969804 14447525-n:0.00148958/13923779-n:0.00147745/14447908-n:0.00145955
e e CC 0.999951 -
educação educação NCFS000 1 00883297-n:0.00110186/00887081-n:0.00087839/05984287-n:0.000872889/05753564-n:0.000867967/04921900-n:0.000812577
. . Fp 1 -

Manifestou manifestar VMIS3S0 1 -
se se PP3CN00 1 -
contra contra SP 0.996248 -
a o DA0FS0 0.675415 -
quebra quebra NCCS000 0.554 00068333-n:0.028297
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
monopólio monopólio NCMS000 1 14444114-n:0.0145899/14444326-n:0.0143346
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Petrobrás petrobrás NP00O00 1 -
em em SP 1 -
a o DA0FS0 1 -
exploração exploração NCFS000 1 00945777-n:0.00478337/00310063-n:0.00471315/00948206-n:0.00469622/00418903-n:0.00462782/05785311-n:0.0044695/00643943-n:0.00441443
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
petróleo petróleo NCMS000 1 14966667-n:0.00860089/14980579-n:0.00784328/14687633-n:0.00724932/14686352-n:0.00650322
. . Fp 1 -

Em em SP 1 -
julho_de_1996 [??:??/7/1996:??.??:??] W 1 -
, , Fc 1 -
- - Fg 1 -
ano ano NCMS000 1 15202634-n:0.000826026/15203791-n:0.000803341/15203565-n:0.00079561/15153787-n:0.000722008/15204297-n:0.000705054/15202806-n:0.000702286/15201505-n:0.000701362/08238660-n:0.000697659/15203229-n:0.000664554/15273626-n:0.00065934
em em SP 1 -
que que PR0CN00 0.584265 -
se se PP3CN00 0.861659 -
tornou tornar VMIS3S0 1 00146138-v:0.00236292/00149583-v:0.00231238/00120796-v:0.00202933
vice vice AQ0CN00 1 -
líder líder NCCS000 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
bloco bloco NCMS000 1 02852523-n:0.00631236
formado formar VMP00SM 0.97619 01659248-v:0.00354776/00142191-v:0.00348417
por por SP 1 -
o o DA0MS0 1 -
PPB ppb NP00O00 1 -
e e CC 0.999951 -
por por SP 1 -
o o DA0MS0 1 -
Partido_Liberal partido_liberal NP00O00 1 -
( ( Fpa 1 -
PL pl NP00O00 1 -
) ) Fpt 1 -
- - Fg 1 -
votou votar VMIS3S0 1 02461314-v:0.00296444/02400637-v:0.00207596/02462201-v:0.00202826
a o DA0FS0 0.675415 -
favor favor NCMS000 1 01226941-n:0.00334928/05156319-n:0.00315401
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
criação criação NCFS000 1 00908492-n:0.00109104/09466280-n:0.00104427/00914929-n:0.0010254/03129123-n:0.00092694/00240184-n:0.000914017/07328942-n:0.000896381/03574004-n:0.000868407
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Contribuição_Provisória contribuição_provisória NP00O00 1 -
sobre sobre SP 0.997342 -
Movimentação_Financeira movimentação_financeira NP00SP0 1 -
( ( Fpa 1 -
CPMF cpmf NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
imposto impor VMP00SM 0.72093 02560424-v:0.00641551
de de SP 1 -
0,2_% 0.2/100 Zp 1 -
sobre sobre SP 0.997342 -
transações transação NCFP000 1 01096454-n:0.00352462/01106808-n:0.00323595
bancárias bancário AQ0FP00 0.615514 -
, , Fc 1 -
criado criar VMP00SM 0.497027 01621555-v:0.00226825/01617192-v:0.00185731/01753788-v:0.00166759/01640207-v:0.00153871/01685313-v:0.0012581
como como CS 0.751351 -
fonte fonte NCFS000 1 08507558-n:0.00330357/03388043-n:0.00304551
complementar complementar AQ0CS00 0.407842 00049016-a:0.00223073/00049879-a:0.00208039/02381963-a:0.00202277
de de SP 1 -
recursos recurso NCMP000 1 05154676-n:0.000990971/13331778-n:0.000895767/13332009-n:0.000830426/05154908-n:0.000774302/05155123-n:0.000769813/00177448-n:0.000768181/05154517-n:0.000766636/01208597-n:0.000737609/07246932-n:0.000662327
para para SP 0.999444 -
a o DA0FS0 0.675415 -
saúde saúde NCFS000 0.969804 14447525-n:0.00222217/14447908-n:0.00220226/13923779-n:0.00214847
, , Fc 1 -
em em SP 1 -
substituição substituição NCFS000 1 13547925-n:0.00323349/00196485-n:0.00319653
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Imposto_Provisório imposto_provisório NP00V00 1 -
sobre sobre SP 0.997342 -
Movimentação_Financeira movimentação_financeira NP00SP0 1 -
( ( Fpa 1 -
IPMF ipmf NP00O00 1 -
) ) Fpt 1 -
. . Fp 1 -

Em em SP 1 -
novembro [??:??/11/??:??.??:??] W 1 -
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.0116636/00127815-a:0.0116296
, , Fc 1 -
o o DA0MS0 0.950254 -
TSE tse NP00O00 1 -
decidiu decidir VMIS3S0 1 00697589-v:0.0073552/00763399-v:0.0064613/00634472-v:0.00623026/00699626-v:0.0060091
revogar revogar VMN0000 0.529581 00799798-v:0.00692823/02427334-v:0.00600652/02478059-v:0.0058185/02477334-v:0.0056017/02478584-v:0.00523028
o o DA0MS0 0.950254 -
pleito pleito NCMS000 1 01182654-n:0.0240024
de de SP 1 -
novembro_de_1994 [??:??/11/1994:??.??:??] W 1 -
e e CC 0.999951 -
restabelecer restabelecer VMN0000 0.529581 02552449-v:0.00925971/02426799-v:0.00876383/02553262-v:0.00841809
o o DA0MS0 0.950254 -
resultado resultado NCMS000 0.936047 07292694-n:0.00493044/11410625-n:0.0047875/11416988-n:0.00309223/07295507-n:0.00308756/06746005-n:0.0030661/07291312-n:0.00303881/07293546-n:0.00278295/11411610-n:0.002738
de de SP 1 -
outubro [??:??/10/??:??.??:??] W 1 -
. . Fp 1 -

Considerando considerar VMG0000 0.97619 00690614-v:0.00173059/00689950-v:0.00172383/00693780-v:0.00170235/02166460-v:0.00167595/00712135-v:0.00160587/00690305-v:0.00149924/00689809-v:0.00149702
que que CS 0.398036 -
as o DA0FP0 0.974798 -
denúncias denúncia NCFP000 1 07234230-n:0.00390338/07232988-n:0.00294664/06739782-n:0.00270472/07237561-n:0.00263831
de de SP 1 -
fraude fraude NCFS000 0.969804 00753685-n:0.0110743
não não RN 0.99985 00118531-r:0.0113955
tinham ter VMII3P0 1 00065639-v:0.00429214/00065370-v:0.00299847/02204692-v:0.00294348/02632167-v:0.00282812
sido ser VMP00SM 1 02604760-v:0.0128814
devidamente devido RG 1 -
comprovadas comprovar VMP00PF 0.992515 02533282-v:0.011701
por por SP 1 -
o o DA0MS0 1 -
TRE tre NP00O00 1 -
, , Fc 1 -
o o DA0MS0 0.950254 -
tribunal tribunal NCMS000 1 08329453-n:0.00717997/03649459-n:0.00593074
determinou determinar VMIS3S0 1 00699815-v:0.00593073/00918872-v:0.00564868
uma um DI0FS0 0.903495 -
nova novo AQ0FS00 0.997925 01730444-a:0.00296543/01642477-a:0.00280095/01641648-a:0.00267565/01687167-a:0.00264264
diplomação diplomação NCFS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
bancada bancada NCFS000 1 04600486-n:0.0122289
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
. . Fp 1 -

Com com SP 1 -
a o DA0FS0 0.675415 -
posse posse NCFS000 1 00032613-n:0.0104779/00809702-n:0.00996523
de de SP 1 -
Nélson_Bornier nélson_bornier NP00SP0 1 -
em em SP 1 -
a o DA0FS0 1 -
prefeitura prefeitura NCFS000 1 03036022-n:0.0198968
de de SP 1 -
Nova_Iguaçu nova_iguaçu NP00SP0 1 -
em em SP 1 -
janeiro_de_1997 [??:??/1/1997:??.??:??] W 1 -
, , Fc 1 -
Alcione_Ataíde alcione_ataíde NP00SP0 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00250426/02051694-v:0.00140096/01955984-v:0.00131139/01995549-v:0.00126904/02072849-v:0.00125537/01904930-v:0.0011869/02009433-v:0.00117722/01935233-v:0.00114173/01957529-v:0.00113416/02102398-v:0.00110491/00341560-v:0.00108415/02058994-v:0.00102485/01882814-v:0.00102416/02685951-v:0.00101595/01846916-v:0.00101076/02102002-v:0.001006/01849221-v:0.000999639/01841079-v:0.000961858/02686471-v:0.000932533/01839538-v:0.000910931/00343898-v:0.000896661
efetivada efetivado AQ0FS00 1 -
em em SP 1 -
a o DA0FS0 1 -
Câmara câmara NP00O00 1 02942699-n:0.00849376/04404997-n:0.00790251/03789171-n:0.00720151
. . Fp 1 -

De_acordo de_acordo RG 1 -
com com SP 1 -
o o DA0MS0 0.950254 -
resultado resultado NCMS000 0.936047 07292694-n:0.00200632/11410625-n:0.00199718/11416988-n:0.00127896/07291312-n:0.00125909/07295507-n:0.00125621/06746005-n:0.00124478/07293546-n:0.00114667/11411610-n:0.00112755
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
primeira primeiro AO0FS00 0.963287 01012990-a:0.00903984
eleição eleição NCFS000 1 00181781-n:0.00289905/05790944-n:0.00273019/00183505-n:0.00254262/00180962-n:0.002477
de de SP 1 -
outubro_de_1994 [??:??/10/1994:??.??:??] W 1 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01995549-v:0.00171182/01835496-v:0.00133854/02051694-v:0.000661402/01955984-v:0.000648909/02072849-v:0.000595812/01904930-v:0.000584684/01935233-v:0.000562291/02009433-v:0.000561625/01957529-v:0.000556617/02102398-v:0.000537625/00341560-v:0.000522751/02058994-v:0.000486845/01882814-v:0.000485595/02685951-v:0.000482523/01846916-v:0.000481593/02102002-v:0.00048075/01849221-v:0.000476854/01841079-v:0.000454816/02686471-v:0.000439513/01839538-v:0.000429775/00343898-v:0.0004225
reempossada reempossar VMP00SF 1 -
em em SP 1 -
o o DA0MS0 1 -
Legislativo legislativo NP00O00 1 -
federal federal AQ0CS00 1 01606214-a:0.00236473/01107206-a:0.00230349/02725829-a:0.00229044/01106129-a:0.00223636
em em SP 1 -
fevereiro_de_1997 [??:??/2/1997:??.??:??] W 1 -
, , Fc 1 -
continuando continuar VMG0000 1 01995549-v:0.00171182/02684924-v:0.00152501/02679899-v:0.00122874/00117985-v:0.00118434/02375131-v:0.00104901/00781000-v:0.00101577/02747709-v:0.00100259/00350104-v:0.000991013/02684644-v:0.000980634/02747922-v:0.00096858
a a SP 0.313151 -
exercer exercer VMN0000 0.529581 02204564-v:0.00277814/01095218-v:0.00263423/02568672-v:0.0026313/01166093-v:0.00224658
normalmente normal RG 1 -
seu seu DP3MSS 0.957305 -
mandato mandato NCMS000 0.98913 06556481-n:0.00253973/06552984-n:0.00247827/01140658-n:0.00244964/06530789-n:0.00231639
e e CC 0.999951 -
tornando tornar VMG0000 1 -
se se PP3CN00 1 -
uma um DI0FS0 0.903495 -
de de SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
vice vice AQ0CN00 1 -
líderes líder NCCP000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
bancada bancada NCFS000 1 04600486-n:0.0107909
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PPB ppb NP00O00 1 -
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.00616055
em em SP 1 -
fevereiro [??:??/2/??:??.??:??] W 1 -
, , Fc 1 -
votou votar VMIS3S0 1 02461314-v:0.0029047/02400637-v:0.00201569/02462201-v:0.00195526
a o DA0FS0 0.675415 -
favor favor NCMS000 1 01226941-n:0.0032659/05156319-n:0.00304416
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
emenda emenda NCFS000 0.59448 01250101-n:0.00626584
que que PR0CN00 0.584265 -
instituiu instituir VMIS3S0 1 01640207-v:0.00645971
a o DA0FS0 0.675415 -
possibilidade possibilidade NCFS000 1 14481929-n:0.00158128/05888929-n:0.00157366/05792010-n:0.00154412/05951180-n:0.00151194
de de SP 1 -
reeleição reeleição NCFS000 1 00181373-n:0.00613934
para para SP 0.999444 -
presidente presidente NCMS000 0.998938 10467395-n:0.00157686/10468962-n:0.00126885/10467179-n:0.0012273/10468750-n:0.00122683/10469346-n:0.00111578/10468559-n:0.00106797
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República república NP00O00 1 08168978-n:0.0034428/08361329-n:0.00315767
, , Fc 1 -
governadores governador NCMP000 0.63262 10140314-n:0.00333453/10541229-n:0.0032818
e e CC 0.999951 -
prefeitos prefeito NCMP000 1 10303814-n:0.00373163/09880881-n:0.00214619/10304018-n:0.00209765
e e CC 0.999951 -
, , Fc 1 -
em em SP 1 -
novembro [??:??/11/??:??.??:??] W 1 -
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.00302399/00127815-a:0.00301532
, , Fc 1 -
pronunciou pronunciar VMIS3S0 1 -
se se PP3CN00 1 -
favoravelmente favoravelmente RG 1 00197395-r:0.00327059/00230444-r:0.00326751
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
destaque destaque NCMS000 0.640625 04952120-n:0.00581712
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
projeto projeto NCMS000 1 05898568-n:0.00175137/00795720-n:0.00153389/05902327-n:0.00127062/05891572-n:0.00126535/05910453-n:0.00125695
de de SP 1 -
reforma reforma NCFS000 0.968254 00260622-n:0.00327094/00800940-n:0.00311133
administrativa administrativo AQ0FS00 1 02904075-a:0.00645295
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00229557/01124794-n:0.002179/00815173-n:0.00195845
que que PR0CN00 0.584265 -
instituiu instituir VMIS3S0 1 01640207-v:0.00645971
a o DA0FS0 0.675415 -
possibilidade possibilidade NCFS000 1 14481929-n:0.00158128/05888929-n:0.00157366/05792010-n:0.00154412/05951180-n:0.00151194
de de SP 1 -
demissão demissão NCFS000 1 00216174-n:0.00317604/07254456-n:0.00300428
em em SP 1 -
o o DA0MS0 1 -
serviço serviço NCMS000 1 00577525-n:0.000687171/00582388-n:0.000635719/00719705-n:0.000607979/01209576-n:0.000607532/00098625-n:0.000584151/00584891-n:0.000570794/01032040-n:0.000543443/03315023-n:0.000534479/01032368-n:0.000504422/04175380-n:0.000498392/08186047-n:0.000482921/00568430-n:0.000476268/13325847-n:0.000449537
público público AQ0MS00 0.47277 00493297-a:0.00584516
por por SP 1 -
insuficiência insuficiência NCFS000 1 14463471-n:0.00598353
de de SP 1 -
desempenho desempenho NCMS000 0.914011 00097504-n:0.00638825
ou ou CC 1 -
por por SP 1 -
excesso excesso NCMS000 1 05118437-n:0.00256027/05120116-n:0.00225681/05119714-n:0.00220216
de de SP 1 -
gastos gasto NCMP000 0.72093 07421749-n:0.00598826
com com SP 1 -
pessoal pessoal NCMS000 0.291667 07947255-n:0.00142308/08209687-n:0.00137299/08439955-n:0.00130238/08187033-n:0.00127711/08118991-n:0.00117877
. . Fp 1 -

Também também RG 0.998533 00047534-r:0.0273161
em em SP 1 -
1997 1997 Z 1 -
, , Fc 1 -
assumiu assumir VMIS3S0 1 00632236-v:0.0094391/00524682-v:0.00940689/02381726-v:0.00929811
o o DA0MS0 0.950254 -
cargo cargo NCMS000 1 00586262-n:0.0169932/13945102-n:0.0134309
de de SP 1 -
terceira-vice-presidente terceira-vice-presidente NCMS000 0.936364 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Comissão_de_Seguridade_Social comissão_de_seguridade_social NP00O00 1 -
e e CC 0.999951 -
Família_da_Câmara família_da_câmara NP00O00 1 -
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
pleito pleito NCMS000 1 01182654-n:0.0209455
de de SP 1 -
outubro_de_1998 [??:??/10/1998:??.??:??] W 1 -
, , Fc 1 -
candidatou candidatar VMIS3S0 1 -
se se PP3CN00 1 -
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
reeleição reeleição NCFS000 1 00181373-n:0.0206772
por por SP 1 -
o o DA0MS0 1 -
PPB ppb NP00O00 1 -
, , Fc 1 -
obtendo obter VMG0000 1 02210855-v:0.00226547/02238085-v:0.00207031/02526085-v:0.00195165/02207206-v:0.00172554/02288295-v:0.0016963/02289295-v:0.00164604/02238770-v:0.00161567/02239261-v:0.00156665/02290461-v:0.00153199/00522751-v:0.00152905/02236124-v:0.00152771/00597915-v:0.00150569/02359340-v:0.00145851/02527431-v:0.00145686
a o DA0FS0 0.675415 -
primeira primeiro AO0FS00 0.963287 01012990-a:0.0192072
suplência suplência NCFS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
legenda legenda NCFS000 0.8193 06346891-n:0.0110396/06347588-n:0.0102394
. . Fp 1 -

Em em SP 1 -
novembro [??:??/11/??:??.??:??] W 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
mesmo mesmo PI0MS00 0.176901 -
ano ano NCMS000 1 15153787-n:0.00275468/15203791-n:0.00124988/15202634-n:0.00117489/15203565-n:0.0011538/15201505-n:0.00103396/15204297-n:0.00101804/08238660-n:0.00100862/15202806-n:0.000997921/15203229-n:0.000965151/15273626-n:0.000955624
, , Fc 1 -
votou votar VMIS3S0 1 02461314-v:0.00428155/02400637-v:0.00299886/02462201-v:0.00292759
a o DA0FS0 0.675415 -
favor favor NCMS000 1 01226941-n:0.00483987/05156319-n:0.00455399
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
teto teto NCMS000 1 04105068-n:0.0050057/02990373-n:0.00488385
de de SP 1 -
1.200 1200 Z 1 -
reais real NCMP000 0.332721 -
para para SP 0.999444 -
aposentadorias aposentadoria NCFP000 1 13954118-n:0.00926143
em em SP 1 -
o o DA0MS0 1 -
setor setor NCMS000 1 05853100-n:0.0046743/04165551-n:0.00420779
público público AQ0MS00 0.47277 00493297-a:0.00876501
e e CC 0.999951 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estabelecimento estabelecimento NCMS000 1 00237078-n:0.0090299
de de SP 1 -
idade idade NCFS000 1 15153787-n:0.00275468/15248564-n:0.00232874/15254028-n:0.00177225/15145171-n:0.00171829/15242955-n:0.00169861/04924103-n:0.0015582
mínima mínimo AQ0FS00 0.667364 01496021-a:0.00954483
e e CC 0.999951 -
tempo tempo NCMS000 1 15248564-n:0.00232874/15113229-n:0.00192975/11524662-n:0.000985358/15122231-n:0.000896562/15236475-n:0.00087794/15246353-n:0.000847133/15269513-n:0.000823854/15239579-n:0.000822461/00028270-n:0.000789853/15239292-n:0.000780676/07086518-n:0.000767673/15270431-n:0.000763525/11456462-n:0.000669762
de de SP 1 -
contribuição contribuição NCFS000 1 00787465-n:0.00373479/13270038-n:0.00299628/13269890-n:0.00286359
para para SP 0.999444 -
o o DA0MS0 0.950254 -
setor setor NCMS000 1 05853100-n:0.0046743/04165551-n:0.00420779
privado privar VMP00SM 0.646957 02314275-v:0.00264191/01858094-a:0.00259188/02313250-v:0.00253734/00172732-v:0.0023742
, , Fc 1 -
itens item NCMP000 1 06482401-n:0.00979657
que que PR0CN00 0.584265 -
definiram definir VMIS3P0 0.65 00957378-v:0.00905553
a o DA0FS0 0.675415 -
reforma reforma NCFS000 0.968254 00260622-n:0.00479656/00800940-n:0.00457778
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
previdência previdência NCFS000 1 14494893-n:0.00925932
. . Fp 1 -

Deixou deixar VMIS3S0 1 00120316-v:0.00945601/00800930-v:0.00908242/00802318-v:0.00853544/02310007-v:0.00805021/00771490-v:0.00774677
a o DA0FS0 0.675415 -
Câmara câmara NP00O00 1 02942699-n:0.0169756/04404997-n:0.015798/03789171-n:0.0143997
em em SP 1 -
janeiro_de_1999 [??:??/1/1999:??.??:??] W 1 -
, , Fc 1 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
fim fim NCMS000 1 15266911-n:0.0096836/07291794-n:0.00776526/07291312-n:0.00722482/05981230-n:0.00722087/15143477-n:0.00709914/15267536-n:0.00695227
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
legislatura legislatura NCFS000 1 15291498-n:0.0438956
. . Fp 1 -

Contudo contudo CC 1 -
, , Fc 1 -
dias dia NCMP000 1 15155220-n:0.0016458/15122231-n:0.0012475/15157225-n:0.00118283/15136453-n:0.00114171/15164957-n:0.00102652/15136723-n:0.0010193/15159583-n:0.00101616/15123115-n:0.000972967/15208333-n:0.000971865/15208540-n:0.000914345/15157041-n:0.000910619
depois depois RG 1 00146281-r:0.00585511/00061203-r:0.00509759
, , Fc 1 -
voltou voltar VMIS3S0 1 00959714-v:0.0110964
a a SP 1 -
aquela aquele DD0FS0 0.846535 - aquele PD0FS00 0.153465 -
Casa casa NP00G00 1 03544360-n:0.00172322/02913152-n:0.00130899/08559508-n:0.0009706/03259505-n:0.000908731/08078020-n:0.000810821/02726305-n:0.00077779/08558963-n:0.000776091/03546340-n:0.000760045/04417809-n:0.000722372/14513694-n:0.00068382/03545150-n:0.000683697/08060446-n:0.000675555/08559155-n:0.000661765/07971449-n:0.000655902/03002816-n:0.000614886/03180865-n:0.000597685
, , Fc 1 -
ocupando ocupar VMG0000 1 00600370-v:0.00439681/01126360-v:0.00343829/02649042-v:0.00335239
a o DA0FS0 0.675415 -
vaga vaga NCFS000 0.698655 13910116-n:0.0111753
aberta aberto AQ0FS00 0.410249 01652380-a:0.00304743/01652902-a:0.00153361/02003357-a:0.00110897/01704761-a:0.0010862/01654377-a:0.00107709/01653135-a:0.00103667/02087178-a:0.00101889/01861910-a:0.00100668/01886620-a:0.000999287/00036254-a:0.000965537
por por SP 1 -
a o DA0FS0 1 -
saída saída NCFS000 0.968254 00058519-n:0.0100522
de de SP 1 -
Francisco_Dornelles francisco_dornelles NP00SP0 1 -
, , Fc 1 -
nomeado nomear VMP00SM 0.97619 02396205-v:0.00235701/02475922-v:0.00202093/02396716-v:0.00186136/01028748-v:0.00185387/02400760-v:0.0018436/02401523-v:0.00175984
ministro ministro NCMS000 0.99763 10320863-n:0.00549178/00585810-n:0.00541063
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Trabalho trabalho NP00O00 1 00582388-n:0.00620157/00584367-n:0.00512878/00575741-n:0.00178329/00581241-n:0.00116967/04602044-n:0.00115597/00576877-n:0.00110047/00796886-n:0.00109083/00621476-n:0.00107023/08137495-n:0.00103056/00576717-n:0.00100082
e e CC 0.999951 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Emprego emprego NP00O00 1 00582388-n:0.00620157/00584367-n:0.00512878/00582868-n:0.00365666
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
segundo segundo AO0MS00 0.19746 -
governo governo NCMS000 0.914011 08050678-n:0.00379431/01124794-n:0.00359078/00815173-n:0.00330645
de de SP 1 -
Fernando_Henrique_Cardoso fernando_henrique_cardoso NP00SP0 1 -
( ( Fpa 1 -
1999 1999 Z 1 -
- - Fg 1 -
) ) Fpt 1 -
. . Fp 1 -

Casou casar VMIS3S0 1 -
se se PP3CN00 1 -
com com SP 1 -
Carlos_Jáder_de_Ataíde carlos_jáder_de_ataíde NP00SP0 1 -
, , Fc 1 -
vereador vereador NCMS000 1 09944763-n:0.0149953/09782397-n:0.0138035
em em SP 1 -
Campos campos NP00SP0 1 08569998-n:0.00933536/08632423-n:0.00904703/08674739-n:0.00869392
desde desde SP 1 -
1993 1993 Z 1 -
, , Fc 1 -
com com SP 1 -
quem quem PR0CN00 0.698606 -
teve ter VMIS3S0 1 00065639-v:0.0107145/00065370-v:0.00747687/02204692-v:0.00724232/02632167-v:0.00701508
cinco 5 Z 0.997312 -
filhos filho NCMP000 0.983871 10624074-n:0.00526759/09992837-n:0.0050855/10373998-n:0.00495152/09918248-n:0.00480938/09871229-n:0.00465208/09918762-n:0.00426915
. . Fp 1 -

</OUTPUT>
