<OUTPUT SRCFILE="2618.raw">
* * Fz 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00277536/02051694-v:0.00160029/01955984-v:0.00148844/01995549-v:0.00144793/02072849-v:0.00143283/02009433-v:0.00134287/01904930-v:0.00134284/01935233-v:0.00130405/01957529-v:0.00128924/02102398-v:0.00125959/00341560-v:0.00123886/01882814-v:0.00116908/02058994-v:0.00116558/02685951-v:0.00115885/01846916-v:0.00115426/02102002-v:0.00115217/01849221-v:0.00114248/01841079-v:0.00109803/02686471-v:0.00106565/01839538-v:0.00104026/00343898-v:0.00102464
o o DA0MS0 0.950254 -
vice vice AQ0CN00 0.532364 -
José_Sarney josé_sarney NP00SP0 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
exercia exercer VMII3S0 0.495864 02204564-v:0.00674416/01095218-v:0.00648762/02568672-v:0.00634126/01166093-v:0.00545428
interinamente interino RG 1 -
o o DA0MS0 0.950254 -
cargo cargo NCMS000 1 00586262-n:0.01468/13945102-n:0.0115656
desde desde SP 1 -
15_de_março [??:15/3/??:??.??:??] W 1 -
. . Fp 1 -

Em em SP 1 -
novembro_de_1986 [??:??/11/1986:??.??:??] W 1 -
, , Fc 1 -
José_Jorge josé_jorge NP00SP0 1 -
obteve obter VMIS3S0 1 02210855-v:0.00257633/02238085-v:0.00237023/02526085-v:0.00221765/02288295-v:0.00196459/02207206-v:0.0019407/02289295-v:0.00187689/02238770-v:0.00184739/02239261-v:0.00179152/02290461-v:0.00175081/00522751-v:0.00174909/02236124-v:0.00174821/00597915-v:0.00171008/02359340-v:0.00166667/02527431-v:0.00166473
o o DA0MS0 0.950254 -
segundo segundo AO0MS00 0.19746 -
mandato mandato NCMS000 0.98913 06556481-n:0.00615902/06552984-n:0.00599184/01140658-n:0.00582764/06530789-n:0.00561779
, , Fc 1 -
elegendo eleger VMG0000 1 -
se se PP3CN00 1 -
deputado deputado NCMS000 0.993827 09830400-n:0.0113216/10005934-n:0.0111955
federal federal AQ0CS00 1 01606214-a:0.00574034/01107206-a:0.00558904/02725829-a:0.00556015/01106129-a:0.00542996
. . Fp 1 -

Em em SP 1 -
1987 1987 Z 1 -
, , Fc 1 -
em em SP 1 -
a o DA0FS0 1 -
Assembléia_Nacional_Constituinte assembléia_nacional_constituinte NP00O00 1 -
, , Fc 1 -
integrou integrar VMIS3S0 1 00466651-v:0.00739547/00642980-v:0.00699021/00467451-v:0.00680031
a o DA0FS0 0.675415 -
Comissão_de_Sistematização comissão_de_sistematização NP00O00 1 -
e e CC 0.999951 -
foi ir VMIS3S0 0.5 01835496-v:0.00242006/02051694-v:0.0014011/01955984-v:0.00130113/01995549-v:0.00126536/02072849-v:0.00125579/02009433-v:0.00117333/01904930-v:0.00117083/01935233-v:0.00114108/01957529-v:0.0011254/02102398-v:0.00110217/00341560-v:0.00108396/01882814-v:0.00102314/02058994-v:0.00101979/02685951-v:0.00101425/01846916-v:0.00100982/02102002-v:0.00100441/01849221-v:0.000999138/01841079-v:0.00096076/02686471-v:0.00093231/01839538-v:0.000910241/00343898-v:0.00089651
o o DA0MS0 0.950254 -
relator relator NCMS000 0.632636 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Subcomissão_do_Poder_Legislativo subcomissão_do_poder_legislativo NP00O00 1 -
, , Fc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Comissão_da_Organização_dos_Poderes comissão_da_organização_dos_poderes NP00O00 1 -
e e CC 0.999951 -
Sistema_de_Governo sistema_de_governo NP00O00 1 -
. . Fp 1 -

Em em SP 1 -
seu seu DP3MSS 0.957305 -
relatório relatório NCMS000 1 07218470-n:0.0143169
, , Fc 1 -
defendeu defender VMIS3S0 1 01128193-v:0.0028261/01129876-v:0.0020655/00895304-v:0.00203457/01127795-v:0.00202456/02733122-v:0.00195949/01129337-v:0.00194231/01149138-v:0.00194086
a o DA0FS0 0.675415 -
ampliação ampliação NCFS000 1 00365709-n:0.00685172/03289462-n:0.00655628
de de SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
prerrogativas prerrogativa NCFP000 1 05178715-n:0.0138629
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Congresso_Nacional congresso_nacional NP00O00 1 -
, , Fc 1 -
fortalecendo fortalecer VMG0000 1 00220869-v:0.00752909/00222328-v:0.00648185
as o DA0FP0 0.974798 -
comissões comissão NCFP000 1 08324514-n:0.00304285/08402442-n:0.00274048/00773235-n:0.0026541/13320860-n:0.00259445/06478988-n:0.00257213
técnicas técnico AQ0FP00 0.333333 02809220-a:0.00482293/01108716-a:0.00435884/02809692-a:0.00431686
em em SP 1 -
a o DA0FS0 1 -
apreciação apreciação NCFS000 1 06207029-n:0.0129436
e e CC 0.999951 -
encaminhamento encaminhamento NCMS000 1 -
de de SP 1 -
projetos projeto NCMP000 1 05898568-n:0.00380153/00795720-n:0.00330149/05902327-n:0.00284849/05891572-n:0.00283526/05910453-n:0.00278512
de de SP 1 -
leis lei NCFP000 1 08441203-n:0.00539689/06532330-n:0.00422054/05872982-n:0.00351294/08456347-n:0.00327253
. . Fp 1 -

Apresentou apresentar VMIS3S0 1 02137132-v:0.00194876/01714208-v:0.00175891/02140033-v:0.00174287/00901103-v:0.00173784/00772967-v:0.00166872/02374764-v:0.00162437/02425112-v:0.00161688/02310328-v:0.0015949/01025246-v:0.00155841
também também RG 0.998533 00047534-r:0.0149312
um um DI0MS0 0.877848 -
projeto projeto NCMS000 1 05898568-n:0.00420599/00795720-n:0.00363787/05902327-n:0.00310319/05891572-n:0.00309739/05910453-n:0.00303967
sobre sobre SP 0.997342 -
a o DA0FS0 0.675415 -
adoção adoção NCFS000 1 00180413-n:0.00518097/00084371-n:0.0051553/01185292-n:0.00482272
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
sistema sistema NCMS000 1 14981183-n:0.00256717/08435388-n:0.0020255/04377057-n:0.00201938/05902872-n:0.00199289/05661996-n:0.00199126/05726596-n:0.00198192/05237227-n:0.00184086/05219097-n:0.00179486
parlamentarista parlamentarista AQ0CS00 0.517364 -
de de SP 1 -
governo governo NCMS000 0.914011 08050678-n:0.0054728/01124794-n:0.00525515/00815173-n:0.00480398
, , Fc 1 -
com com SP 1 -
um um DI0MS0 0.877848 -
mandato mandato NCMS000 0.98913 06556481-n:0.00392467/06552984-n:0.00383063/01140658-n:0.00371247/06530789-n:0.00358199
de de SP 1 -
seis 6 Z 1 -
anos ano NCMP000 1 15202634-n:0.00191646/15203565-n:0.00187786/15203791-n:0.00183352/15153787-n:0.00166375/15204297-n:0.00165722/08238660-n:0.00165444/15201505-n:0.00164925/15202806-n:0.0016258/15203229-n:0.00157005/15273626-n:0.00155313
para para SP 0.999444 -
o o DA0MS0 0.950254 -
presidente presidente NCMS000 0.998938 10467395-n:0.00313833/10468962-n:0.00307123/10467179-n:0.00286769/10469346-n:0.00270945/10468750-n:0.00268452/10468559-n:0.00259005
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República república NP00O00 1 08168978-n:0.00797789/08361329-n:0.00759463
. . Fp 1 -

Foi ir VMIS3S0 0.5 01835496-v:0.00179458/02051694-v:0.00101141/01955984-v:0.000950989/01995549-v:0.000930572/02072849-v:0.00091212/01904930-v:0.000867429/02009433-v:0.000855536/01935233-v:0.000829224/01957529-v:0.000823482/02102398-v:0.000802321/00341560-v:0.000790162/01882814-v:0.000745197/02058994-v:0.00074292/02685951-v:0.000741187/01846916-v:0.000735314/02102002-v:0.000732754/01849221-v:0.00072907/01841079-v:0.000699639/02686471-v:0.000678488/01839538-v:0.000662564/00343898-v:0.00065385
ainda ainda RG 1 00047534-r:0.0149111
suplente suplente AQ0CS00 0.624504 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Subcomissão_de_Ciência_e_Tecnologia subcomissão_de_ciência_e_tecnologia NP00O00 1 -
e e CC 0.999951 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Comunicação comunicação NP00O00 1 06252138-n:0.00421031/00033020-n:0.00397595/06746580-n:0.00395506/06623614-n:0.00390818
, , Fc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Comissão_da_Família comissão_da_família NP00O00 1 -
, , Fc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Educação educação NP00O00 1 00883297-n:0.00397611/05984287-n:0.00337894/00887081-n:0.00318719/05753564-n:0.00312734/04921900-n:0.00294753
, , Fc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Cultura cultura NP00O00 1 08287844-n:0.00319777/05984936-n:0.00318088/06194409-n:0.00312814/05751794-n:0.00309223/00920510-n:0.00302952
e e CC 0.999951 -
Esportes esportes NP00O00 1 -
, , Fc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Ciência ciência NCFS000 1 05999797-n:0.00361069/05985999-n:0.00322434/05999540-n:0.00308505/05636887-n:0.0030629/06000400-n:0.00300963
e e CC 0.999951 -
Tecnologia tecnologia NCFS000 1 06125041-n:0.00813885/00949619-n:0.00809811
e e CC 0.999951 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Comunicação comunicação NP00O00 1 06252138-n:0.00421031/00033020-n:0.00397595/06746580-n:0.00395506/06623614-n:0.00390818
. . Fp 1 -

Em em SP 1 -
as o DA0FP0 1 -
principais principal AQ0CP00 0.98773 00901060-a:0.00537806
votações votação NCFP000 1 00183505-n:0.00305268/00182213-n:0.00286778
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Constituinte constituinte NP00V00 1 -
, , Fc 1 -
pronunciou pronunciar VMIS3S0 1 -
se se PP3CN00 1 -
a o DA0FS0 0.675415 -
favor favor NCMS000 1 01226941-n:0.00301037/05156319-n:0.00283791
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
proteção proteção NCFS000 1 00817680-n:0.0020552/00954311-n:0.00190403/01213886-n:0.00182607
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
emprego emprego NCMS000 0.992424 00582388-n:0.00229172/00584367-n:0.00222912/00582868-n:0.00187202
contra contra SP 0.996248 -
a o DA0FS0 0.675415 -
demissão demissão NCFS000 1 00216174-n:0.00302674/07254456-n:0.00279865
sem sem SP 1 -
justa justo AQ0FS00 0.46384 02036578-a:0.00566173
causa causa NCFS000 0.931889 09178999-n:0.00152511/00798245-n:0.00151372/01181902-n:0.00148088/00007347-n:0.00145182
, , Fc 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
turno turno NCMS000 1 03646296-n:0.00590984
ininterrupto ininterrupto AQ0MS00 1 00596639-a:0.00536441
de de SP 1 -
seis 6 Z 1 -
    Fz 1 -
horas hora NCFP000 0.996324 15225249-n:0.00090622/15228378-n:0.000869801/15227846-n:0.000791874/15129927-n:0.000781944/15270431-n:0.000763404/15116910-n:0.000711138/05131023-n:0.000654148/15228910-n:0.000652609
, , Fc 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
aviso aviso NCMS000 0.914011 06746580-n:0.00178432/07224151-n:0.00156428/06747670-n:0.00148773/07212424-n:0.00145702
prévio prévio AQ0MS00 1 00122128-a:0.00188604/00127137-a:0.00181203/01729819-a:0.00175627
proporcional proporcional AQ0CS00 1 00482948-a:0.00162788/00482673-a:0.0015093/00481737-a:0.00150449/00894029-a:0.00146658
e e CC 0.999951 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
pluralidade pluralidade NCFS000 1 13581218-n:0.00538131
sindical sindical AQ0CS00 1 02474191-a:0.00614853
, , Fc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
legalização legalização NCFS000 1 01195380-n:0.005516
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
aborto aborto NCMS000 0.914011 00230475-n:0.00165652/00230324-n:0.00164526/07319652-n:0.00146306/00034939-n:0.00132883
, , Fc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
soberania soberania NCFS000 1 13992935-n:0.00284113/14443532-n:0.00283547
popular popular AQ0CS00 0.901786 01815838-a:0.00203244/00716370-a:0.00184025/00414518-a:0.00180471
, , Fc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
proibição proibição NCFS000 1 06542047-n:0.00295259/15294382-n:0.00272841
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
comércio comércio NCMS000 1 01090446-n:0.00129265/01094725-n:0.00109712/01091905-n:0.00106452/01110274-n:0.000984804/00079398-n:0.000970701/08065093-n:0.000962753
de de SP 1 -
sangue sangue NCMS000 1 05399847-n:0.003079/08101937-n:0.00288464
e e CC 0.999951 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
mandato mandato NCMS000 0.98913 06556481-n:0.00150056/06552984-n:0.0014861/01140658-n:0.00141499/06530789-n:0.0013652
de de SP 1 -
cinco 5 Z 0.997312 -
anos ano NCMP000 1 15203565-n:0.000823596/15203791-n:0.000754743/15202634-n:0.000737112/15153787-n:0.000675262/15204297-n:0.000644001/15201505-n:0.000640449/08238660-n:0.000628854/15202806-n:0.000620316/15203229-n:0.000604966/15273626-n:0.000599367
para para SP 0.999444 -
o o DA0MS0 0.950254 -
presidente presidente NCMS000 0.998938 10467395-n:0.00122006/10468962-n:0.00118364/10467179-n:0.00109348/10469346-n:0.00108199/10468750-n:0.00102049/10468559-n:0.000984257
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
República_José_Sarney república_josé_sarney NP00O00 1 -
. . Fp 1 -

Votou votar VMIS3S0 1 02461314-v:0.00257514/02400637-v:0.00180035/02462201-v:0.00175729
contra contra SP 0.996248 -
a o DA0FS0 0.675415 -
remuneração remuneração NCFS000 1 13282550-n:0.00336593/13279262-n:0.0031337
50_% 50/100 Zp 1 -
superior superior AQ0CS00 0.98913 02341266-a:0.00282654/02343517-a:0.00227287/01206318-a:0.00170092
para para SP 0.999444 -
o o DA0MS0 0.950254 -
trabalho trabalho NCMS000 0.997967 00575741-n:0.000950677/00582388-n:0.000784877/00584367-n:0.000752768/04602044-n:0.000616728/00796886-n:0.000597252/00576877-n:0.000587291/00581241-n:0.000576323/00621476-n:0.000568127/08137495-n:0.000551966/00576717-n:0.00053384
extra extra AQ0CN00 0.367611 01581305-a:0.00294376/00048858-a:0.00263082
e e CC 0.999951 -
a o DA0FS0 0.675415 -
jornada jornada NCFS000 1 15164957-n:0.00296021/00306426-n:0.00288703
semanal semanal AQ0CS00 1 01968503-a:0.00530863
de de SP 1 -
40 40 Z 1 -
horas hora NCFP000 0.996324 15225249-n:0.000881527/15228378-n:0.000856945/15227846-n:0.000810749/15129927-n:0.000759597/15270431-n:0.000741915/15116910-n:0.000693139/05131023-n:0.000632608/15228910-n:0.000631085
; ; Fx 1 -
o o DA0MS0 0.950254 -
rompimento rompimento NCMS000 1 00376400-n:0.00212304/00376715-n:0.00186334/07313814-n:0.00180665
de de SP 1 -
relações relação NCFP000 1 00031921-n:0.000984038/13791389-n:0.00069322/00032823-n:0.000651704/13780449-n:0.000638079/13812607-n:0.000593054/13794417-n:0.000541879/13795489-n:0.000534481/13928668-n:0.000534208/13928388-n:0.000527219/13795695-n:0.000515146/13780719-n:0.000500967/13811410-n:0.000482507
diplomáticas diplomático AQ0FP00 0.667332 00758459-a:0.00299133/02713715-a:0.00279636
com com SP 1 -
países país NCMP000 1 08168978-n:0.00285052/08654360-n:0.00166369/08544813-n:0.00161309/08552138-n:0.00153803
mantenedores mantenedor AQ0MP00 0.388792 -
de de SP 1 -
política política NCFS000 0.28594 06656408-n:0.00131085/06148148-n:0.0012821/05901508-n:0.0012134/13840719-n:0.00116244/00611972-n:0.00110697
de de SP 1 -
discriminação discriminação NCFS000 1 01153548-n:0.00289231/05748054-n:0.00272405
racial racial AQ0CS00 1 01927654-a:0.00292465/03141609-a:0.00275264
, , Fc 1 -
a o DA0FS0 0.675415 -
pena pena NCFS000 0.494565 01896031-n:0.00243371/01896561-n:0.0019585/02468864-n:0.00184879
de de SP 1 -
morte morte NCFS000 1 07355491-n:0.00107006/11444117-n:0.000609487/07332956-n:0.00059164/09994943-n:0.000591207/15143477-n:0.000590231/13962498-n:0.000584717/07333649-n:0.000550224/00219575-n:0.000549611/14562960-n:0.000540558/15143276-n:0.000535005
, , Fc 1 -
o o DA0MS0 0.950254 -
presidencialismo presidencialismo NCMS000 1 -
, , Fc 1 -
a o DA0FS0 0.675415 -
nacionalização nacionalização NCFS000 1 01151788-n:0.00180687/01152300-n:0.00175429/01152461-n:0.00168972
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
subsolo subsolo NCMS000 1 14695838-n:0.00547773
, , Fc 1 -
a o DA0FS0 0.675415 -
limitação limitação NCFS000 1 00808182-n:0.000692321/13998781-n:0.000684547/05124057-n:0.000678478/05846355-n:0.000658875/01145359-n:0.000647412/04081844-n:0.000642675/05162642-n:0.000642023/05162455-n:0.000627023/15224293-n:0.000596718
em em SP 1 -
12_% 12/100 Zp 1 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
ano ano NCMS000 1 15203565-n:0.000813808/15203791-n:0.0007571/15202634-n:0.000747727/15202806-n:0.000630553/15204297-n:0.000624576/15201505-n:0.000624028/15153787-n:0.000621475/08238660-n:0.000607522/15203229-n:0.000593027/15273626-n:0.000580922
para para SP 0.999444 -
os o DA0MP0 0.958022 -
juros juro NCMP000 1 13318584-n:0.00573917
reais real AQ0CP00 0.667279 01591394-a:0.00278023/02119716-a:0.00260514
, , Fc 1 -
a o DA0FS0 0.675415 -
limitação limitação NCFS000 1 00808182-n:0.000692321/13998781-n:0.000684547/05124057-n:0.000678478/05846355-n:0.000658875/01145359-n:0.000647412/04081844-n:0.000642675/05162642-n:0.000642023/05162455-n:0.000627023/15224293-n:0.000596718
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
direito direito NCMS000 0.936047 -
de de SP 1 -
propriedade propriedade NCFS000 1 13240514-n:0.00137392/13244109-n:0.00108782/00032613-n:0.00100387/13250930-n:0.000995597/00024264-n:0.000957522/05154517-n:0.000936345
privada privado AQ0FS00 0.978495 01858094-a:0.00582131
e e CC 0.999951 -
a o DA0FS0 0.675415 -
desapropriação desapropriação NCFS000 1 05187187-n:0.00518961
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
propriedade propriedade NCFS000 1 13240514-n:0.00137392/13244109-n:0.00108782/00032613-n:0.00100387/13250930-n:0.000995597/00024264-n:0.000957522/05154517-n:0.000936345
produtiva produtivo AQ0FS00 1 01865197-a:0.00155442/01081340-a:0.00144184/01867295-a:0.00138876/02332604-a:0.00134065
. . Fp 1 -

Absteve abster VMIS3S0 1 -
se se PP3CN00 1 -
em em SP 1 -
as o DA0FP0 1 -
votações votação NCFP000 1 00183505-n:0.0124246/00182213-n:0.0117042
sobre sobre SP 0.997342 -
o o DA0MS0 0.950254 -
mandato mandato NCMS000 0.98913 06556481-n:0.00615531/06552984-n:0.00598609/01140658-n:0.00582092/06530789-n:0.00561755
de de SP 1 -
segurança segurança NCFS000 1 14539268-n:0.00363541/14538472-n:0.00357671/04778267-n:0.00353452/04856308-n:0.00348394/06685754-n:0.00343789/05697135-n:0.00340272/07526338-n:0.00338137
coletivo coletivo AQ0MS00 0.542381 00466808-a:0.00809115/00298293-a:0.00735873/02112701-a:0.00727477
e e CC 0.999951 -
o o DA0MS0 0.950254 -
voto voto NCMS000 0.968254 -
a a SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
16 16 Z 1 -
anos ano NCMP000 1 15202634-n:0.00300357/15203565-n:0.00294617/15203791-n:0.00283008/15153787-n:0.00260598/15204297-n:0.00260264/08238660-n:0.0025915/15201505-n:0.00259003/15202806-n:0.00255406/15203229-n:0.00246665/15273626-n:0.00243627
. . Fp 1 -

Com com SP 1 -
a o DA0FS0 0.675415 -
promulgação promulgação NCFS000 1 06726158-n:0.00931342/06726939-n:0.00837827
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
nova novo AQ0FS00 0.997925 01730444-a:0.00444735/01642477-a:0.00420103/01641648-a:0.00401248/01687167-a:0.00396316
Carta_Constitucional carta_constitucional NP00SP0 1 -
, , Fc 1 -
em em SP 1 -
5_de_outubro_de_1988 [??:5/10/1988:??.??:??] W 1 -
, , Fc 1 -
José_Jorge josé_jorge NP00SP0 1 -
voltou voltar VMIS3S0 1 00959714-v:0.0177531
a a SP 0.313151 -
participar participar VMN0000 0.331148 02450256-v:0.0173142
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
trabalhos trabalho NCMP000 1 00575741-n:0.00279482/00584367-n:0.00218259/00582388-n:0.00205696/04602044-n:0.00180115/00576877-n:0.00175543/00796886-n:0.00173372/00581241-n:0.00172033/00621476-n:0.00169364/08137495-n:0.00163139/00576717-n:0.00159939
legislativos legislativo AQ0MP00 1 02829565-a:0.00869782/02829422-a:0.00823603
ordinários ordinário NCMP000 0.63256 -
em em SP 1 -
a o DA0FS0 1 -
Câmara_dos_Deputados câmara_dos_deputados NP00O00 1 -
. . Fp 1 -

Ocupou ocupar VMIS3S0 1 00600370-v:0.00464819/01126360-v:0.00420408/02649042-v:0.00411938
entre entre SP 0.987856 -
1989 1989 Z 1 -
e e CC 0.999951 -
1990 1990 Z 1 -
a a SP 0.313151 -
primeira-vice-presidência primeira-vice-presidência NCFS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Comissão_de_Ciência_e_Tecnologia_,_Comunicação_e_Informática comissão_de_ciência_e_tecnologia_,_comunicação_e_informática NP00O00 1 -
e e CC 0.999951 -
a o DA0FS0 0.675415 -
vice vice AQ0CN00 1 -
presidência presidência NCFS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Comissão_Parlamentar_de_Inquérito comissão_parlamentar_de_inquérito NP00O00 1 -
( ( Fpa 1 -
CPI cpi NP00O00 1 -
) ) Fpt 1 -
Mista misto AQ0FS00 1 01199083-a:0.0118927
( ( Fpa 1 -
Câmara câmara NP00O00 1 02942699-n:0.00523033/04404997-n:0.00486508/03789171-n:0.00443243
e e CC 0.999951 -
Senado senado NP00O00 1 08161477-n:0.0127151
) ) Fpt 1 -
destinada destinar VMP00SF 0.992515 00709379-v:0.00432401/01682822-a:0.00421256/00340626-a:0.00406307
a a SP 0.313151 -
investigar investigar VMN0000 0.529581 00785962-v:0.00299938/00648224-v:0.00293434/00649481-v:0.00277776/00788564-v:0.00261999/00877327-v:0.00255621
o o DA0MS0 0.950254 -
Programa_Autônomo_de_Energia_Nuclear programa_autônomo_de_energia_nuclear NP00V00 1 -
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.0109904
em em SP 1 -
1990 1990 Z 1 -
, , Fc 1 -
presidiu presidir VMIS3S0 1 02443609-v:0.0110276
a o DA0FS0 0.675415 -
CPI cpi NP00O00 1 -
destinada destinar VMP00SF 0.992515 00709379-v:0.00375629/01682822-a:0.00365112/00340626-a:0.00352149
a a SP 0.313151 -
investigar investigar VMN0000 0.529581 00785962-v:0.00260272/00648224-v:0.00254645/00649481-v:0.00240818/00788564-v:0.00227151/00877327-v:0.00221642
a o DA0FS0 0.675415 -
concessão concessão NCFS000 1 07176243-n:0.00305806/07175575-n:0.00296692/07216412-n:0.00295332/06526619-n:0.00271658
de de SP 1 -
controle controlo NCMS000 0.969804 -
acionário acionário NCMS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
NEC_do_Brasil nec_do_brasil NP00O00 1 -
e e CC 0.999951 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
envolvimento envolvimento NCMS000 1 13793504-n:0.00674146/13793776-n:0.00593475
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Ministério_das_Comunicações_e_da_Telebrás ministério_das_comunicações_e_da_telebrás NP00O00 1 -
em em SP 1 -
o o DA0MS0 1 -
episódio episódio NCMS000 1 06621771-n:0.00383907/07289956-n:0.00375459/06396330-n:0.00364515
. . Fp 1 -

Em em SP 1 -
aquele aquele DD0MS0 0.780172 - aquele PD0MS00 0.219828 -
ano ano NCMS000 1 15202634-n:0.00141302/15203565-n:0.00137785/15203791-n:0.00135204/15153787-n:0.00122157/15204297-n:0.00121587/15201505-n:0.00121037/08238660-n:0.00120898/15202806-n:0.00119307/15203229-n:0.0011514/15273626-n:0.0011422
, , Fc 1 -
